Timestamp,Sensor_A,Sensor_B,Correlation
7/21/2024 16:48,Filter DP,Tank Level,0.002123947
7/21/2024 16:48,Filter DP,Tank Temp,0.062625341
7/21/2024 16:48,Filter DP,Vapor Press,0.031860887
7/21/2024 16:48,Filter DP,Overspeed Press,-0.012810515
7/21/2024 16:48,Overspeed Press,Tank Level,0.045762174
7/21/2024 16:48,Filter DP,Line Pressure,0.194150423
7/21/2024 16:48,Tank Level,Tank Temp,0.02138582
7/21/2024 16:48,Tank Level,Vapor Press,-0.010687998
7/21/2024 16:48,Filter DP,Main Pump Press,0.150202549
7/25/2024 0:20,Main Pump Press,Tank Level,-0.054366111
7/25/2024 0:20,Line Pressure,Main Pump Press,-0.15722816
7/25/2024 0:20,Line Pressure,Overspeed Press,-0.128604753
7/25/2024 0:20,Line Pressure,Vapor Press,-0.140362995
7/25/2024 0:20,Line Pressure,Tank Temp,-0.023200892
7/25/2024 0:20,Line Pressure,Tank Level,0.01226693
7/25/2024 0:20,Main Pump Press,Overspeed Press,0.19564453
7/25/2024 0:20,Main Pump Press,Vapor Press,0.27030272
7/25/2024 0:20,Main Pump Press,Tank Temp,0.028987054
7/25/2024 0:20,Overspeed Press,Vapor Press,0.267644692
7/25/2024 0:20,Overspeed Press,Tank Temp,-0.006837831
7/25/2024 0:20,Overspeed Press,Tank Level,0.06018588
7/25/2024 0:20,Filter DP,Tank Temp,0.058846811
7/25/2024 0:20,Filter DP,Vapor Press,0.032979425
7/25/2024 0:20,Filter DP,Overspeed Press,-0.022831999
7/25/2024 0:20,Filter DP,Main Pump Press,0.10068301
7/25/2024 0:20,Filter DP,Tank Level,0.006291034
7/25/2024 0:20,Tank Level,Tank Temp,0.02227589
7/25/2024 0:20,Tank Level,Vapor Press,-0.00833968
7/25/2024 0:20,Tank Temp,Vapor Press,0.037368131
7/25/2024 0:20,Filter DP,Line Pressure,0.197675474
7/28/2024 8:17,Main Pump Press,Tank Level,-0.132377422
7/28/2024 8:17,Line Pressure,Main Pump Press,-0.226578326
7/28/2024 8:17,Line Pressure,Overspeed Press,-0.098607727
7/28/2024 8:17,Line Pressure,Vapor Press,-0.259214604
7/28/2024 8:17,Line Pressure,Tank Temp,-0.058323059
7/28/2024 8:17,Line Pressure,Tank Level,0.011503927
7/28/2024 8:17,Main Pump Press,Overspeed Press,0.174568418
7/28/2024 8:17,Main Pump Press,Vapor Press,0.276450879
7/28/2024 8:17,Main Pump Press,Tank Temp,0.024144492
7/28/2024 8:17,Overspeed Press,Vapor Press,0.271808548
7/28/2024 8:17,Overspeed Press,Tank Temp,-0.01118634
7/28/2024 8:17,Overspeed Press,Tank Level,0.040252557
7/28/2024 8:17,Filter DP,Tank Temp,0.074783389
7/28/2024 8:17,Filter DP,Vapor Press,0.100022208
7/28/2024 8:17,Filter DP,Overspeed Press,0.047792251
7/28/2024 8:17,Filter DP,Main Pump Press,0.206190914
7/28/2024 8:17,Filter DP,Tank Level,0.022028537
7/28/2024 8:17,Tank Level,Tank Temp,0.027961659
7/28/2024 8:17,Tank Level,Vapor Press,-0.011633092
7/28/2024 8:17,Tank Temp,Vapor Press,0.015795265
7/28/2024 8:17,Filter DP,Line Pressure,0.209368074
7/31/2024 16:25,Main Pump Press,Tank Level,-0.126130892
7/31/2024 16:25,Line Pressure,Main Pump Press,-0.171324696
7/31/2024 16:25,Line Pressure,Overspeed Press,0.034112538
7/31/2024 16:25,Line Pressure,Vapor Press,-0.10598215
7/31/2024 16:25,Line Pressure,Tank Temp,-0.077866601
7/31/2024 16:25,Line Pressure,Tank Level,-0.02901908
7/31/2024 16:25,Main Pump Press,Overspeed Press,0.142275474
7/31/2024 16:25,Main Pump Press,Vapor Press,0.257045486
7/31/2024 16:25,Main Pump Press,Tank Temp,0.025362098
7/31/2024 16:25,Overspeed Press,Vapor Press,0.215727343
7/31/2024 16:25,Overspeed Press,Tank Temp,-0.012802415
7/31/2024 16:25,Overspeed Press,Tank Level,0.045668829
7/31/2024 16:25,Filter DP,Tank Temp,0.076965207
7/31/2024 16:25,Filter DP,Vapor Press,0.143105901
7/31/2024 16:25,Filter DP,Overspeed Press,0.053186221
7/31/2024 16:25,Filter DP,Main Pump Press,0.147071006
7/31/2024 16:25,Filter DP,Tank Level,0.024857482
7/31/2024 16:25,Tank Level,Tank Temp,0.028567035
7/31/2024 16:25,Tank Level,Vapor Press,-0.008410085
7/31/2024 16:25,Tank Temp,Vapor Press,0.032387509
7/31/2024 16:25,Filter DP,Line Pressure,-0.149522154
8/4/2024 0:11,Main Pump Press,Tank Level,-0.117326331
8/4/2024 0:11,Line Pressure,Main Pump Press,-0.142877286
8/4/2024 0:11,Line Pressure,Overspeed Press,0.065339021
8/4/2024 0:11,Line Pressure,Vapor Press,-0.066587429
8/4/2024 0:11,Line Pressure,Tank Temp,-0.05774186
8/4/2024 0:11,Line Pressure,Tank Level,-0.033852817
8/4/2024 0:11,Main Pump Press,Overspeed Press,0.133103427
8/4/2024 0:11,Main Pump Press,Vapor Press,0.216494789
8/4/2024 0:11,Main Pump Press,Tank Temp,0.007514076
8/4/2024 0:11,Overspeed Press,Vapor Press,0.19590813
8/4/2024 0:11,Overspeed Press,Tank Temp,-0.021524346
8/4/2024 0:11,Overspeed Press,Tank Level,0.051577628
8/4/2024 0:11,Filter DP,Tank Temp,0.055521314
8/4/2024 0:11,Filter DP,Vapor Press,0.059027386
8/4/2024 0:11,Filter DP,Overspeed Press,0.011095752
8/4/2024 0:11,Filter DP,Main Pump Press,0.033051569
8/4/2024 0:11,Filter DP,Tank Level,0.04680819
8/4/2024 0:11,Tank Level,Tank Temp,0.031739246
8/4/2024 0:11,Tank Level,Vapor Press,-0.007396907
8/4/2024 0:11,Tank Temp,Vapor Press,0.030755464
8/4/2024 0:11,Filter DP,Line Pressure,-0.104072714
8/7/2024 8:27,Main Pump Press,Tank Level,-0.111962609
8/7/2024 8:27,Line Pressure,Main Pump Press,-0.148573683
8/7/2024 8:27,Line Pressure,Overspeed Press,0.072634936
8/7/2024 8:27,Line Pressure,Vapor Press,-0.04139068
8/7/2024 8:27,Line Pressure,Tank Temp,-0.062017797
8/7/2024 8:27,Line Pressure,Tank Level,-0.034831054
8/7/2024 8:27,Main Pump Press,Overspeed Press,0.140068622
8/7/2024 8:27,Main Pump Press,Vapor Press,0.208370732
8/7/2024 8:27,Main Pump Press,Tank Temp,-0.014050956
8/7/2024 8:27,Overspeed Press,Vapor Press,0.222157281
8/7/2024 8:27,Overspeed Press,Tank Temp,-0.025261611
8/7/2024 8:27,Overspeed Press,Tank Level,0.050603104
8/7/2024 8:27,Filter DP,Tank Temp,0.047975901
8/7/2024 8:27,Filter DP,Vapor Press,0.048059493
8/7/2024 8:27,Filter DP,Overspeed Press,0.009558783
8/7/2024 8:27,Filter DP,Main Pump Press,-0.026091468
8/7/2024 8:27,Filter DP,Tank Level,0.055705128
8/7/2024 8:27,Tank Level,Tank Temp,0.034242095
8/7/2024 8:27,Tank Level,Vapor Press,-0.00742086
8/7/2024 8:27,Tank Temp,Vapor Press,0.017248405
8/7/2024 8:27,Filter DP,Line Pressure,-0.110093431
8/10/2024 17:31,Main Pump Press,Tank Level,-0.099725619
8/10/2024 17:31,Line Pressure,Main Pump Press,-0.168376664
8/10/2024 17:31,Line Pressure,Overspeed Press,0.072315847
8/10/2024 17:31,Line Pressure,Vapor Press,-0.027845189
8/10/2024 17:31,Line Pressure,Tank Temp,-0.063675299
8/10/2024 17:31,Line Pressure,Tank Level,-0.035146339
8/10/2024 17:31,Main Pump Press,Overspeed Press,0.129097136
8/10/2024 17:31,Main Pump Press,Vapor Press,0.209391403
8/10/2024 17:31,Main Pump Press,Tank Temp,0.018306911
8/10/2024 17:31,Overspeed Press,Vapor Press,0.196082919
8/10/2024 17:31,Overspeed Press,Tank Temp,-0.01362411
8/10/2024 17:31,Overspeed Press,Tank Level,0.051011546
8/10/2024 17:31,Filter DP,Tank Temp,0.038932635
8/10/2024 17:31,Filter DP,Vapor Press,0.096066951
8/10/2024 17:31,Filter DP,Overspeed Press,0.027454504
8/10/2024 17:31,Filter DP,Main Pump Press,0.053829413
8/10/2024 17:31,Filter DP,Tank Level,0.044406295
8/10/2024 17:31,Tank Level,Tank Temp,0.029603481
8/10/2024 17:31,Tank Level,Vapor Press,-0.00873252
8/10/2024 17:31,Tank Temp,Vapor Press,0.011064049
8/10/2024 17:31,Filter DP,Line Pressure,-0.102151337
8/14/2024 0:17,Main Pump Press,Tank Level,-0.090573472
8/14/2024 0:17,Line Pressure,Main Pump Press,-0.196715998
8/14/2024 0:17,Line Pressure,Overspeed Press,0.073009941
8/14/2024 0:17,Line Pressure,Vapor Press,-0.015529081
8/14/2024 0:17,Line Pressure,Tank Temp,-0.048033216
8/14/2024 0:17,Line Pressure,Tank Level,-0.04109181
8/14/2024 0:17,Main Pump Press,Overspeed Press,0.087670743
8/14/2024 0:17,Main Pump Press,Vapor Press,0.201612512
8/14/2024 0:17,Main Pump Press,Tank Temp,0.030878822
8/14/2024 0:17,Overspeed Press,Vapor Press,0.202852494
8/14/2024 0:17,Overspeed Press,Tank Temp,-0.00746656
8/14/2024 0:17,Overspeed Press,Tank Level,0.055949355
8/14/2024 0:17,Filter DP,Tank Temp,0.04955986
8/14/2024 0:17,Filter DP,Vapor Press,0.044967284
8/14/2024 0:17,Filter DP,Overspeed Press,0.007485012
8/14/2024 0:17,Filter DP,Main Pump Press,-0.032660877
8/14/2024 0:17,Filter DP,Tank Level,0.048954055
8/14/2024 0:17,Tank Level,Tank Temp,0.027763209
8/14/2024 0:17,Tank Level,Vapor Press,-0.009730501
8/14/2024 0:17,Tank Temp,Vapor Press,0.009828048
8/14/2024 0:17,Filter DP,Line Pressure,-0.102821642
8/17/2024 9:01,Main Pump Press,Tank Level,-0.067423551
8/17/2024 9:01,Line Pressure,Main Pump Press,-0.194523369
8/17/2024 9:01,Line Pressure,Overspeed Press,0.065331357
8/17/2024 9:01,Line Pressure,Vapor Press,-0.003926946
8/17/2024 9:01,Line Pressure,Tank Temp,-0.05009034
8/17/2024 9:01,Line Pressure,Tank Level,-0.043078195
8/17/2024 9:01,Main Pump Press,Overspeed Press,0.079338293
8/17/2024 9:01,Main Pump Press,Vapor Press,0.163681577
8/17/2024 9:01,Main Pump Press,Tank Temp,0.03309544
8/17/2024 9:01,Overspeed Press,Vapor Press,0.198927993
8/17/2024 9:01,Overspeed Press,Tank Temp,-0.002262772
8/17/2024 9:01,Overspeed Press,Tank Level,0.058114772
8/17/2024 9:01,Filter DP,Tank Temp,0.046332925
8/17/2024 9:01,Filter DP,Vapor Press,0.040284459
8/17/2024 9:01,Filter DP,Overspeed Press,0.002311243
8/17/2024 9:01,Filter DP,Main Pump Press,-0.138947529
8/17/2024 9:01,Filter DP,Tank Level,0.056474795
8/17/2024 9:01,Tank Level,Tank Temp,0.028425054
8/17/2024 9:01,Tank Level,Vapor Press,-0.001616079
8/17/2024 9:01,Tank Temp,Vapor Press,0.008970806
8/17/2024 9:01,Filter DP,Line Pressure,-0.094590714
8/20/2024 16:54,Main Pump Press,Tank Level,-0.050269406
8/20/2024 16:54,Line Pressure,Main Pump Press,-0.025199967
8/20/2024 16:54,Line Pressure,Overspeed Press,0.02009536
8/20/2024 16:54,Line Pressure,Vapor Press,0.129717031
8/20/2024 16:54,Line Pressure,Tank Temp,-0.00756351
8/20/2024 16:54,Line Pressure,Tank Level,-0.033340616
8/20/2024 16:54,Main Pump Press,Overspeed Press,0.029190157
8/20/2024 16:54,Main Pump Press,Vapor Press,0.122884932
8/20/2024 16:54,Main Pump Press,Tank Temp,0.044811621
8/20/2024 16:54,Overspeed Press,Vapor Press,0.181882869
8/20/2024 16:54,Overspeed Press,Tank Temp,0.002228185
8/20/2024 16:54,Overspeed Press,Tank Level,0.064390196
8/20/2024 16:54,Filter DP,Tank Temp,0.054066971
8/20/2024 16:54,Filter DP,Vapor Press,0.077405609
8/20/2024 16:54,Filter DP,Overspeed Press,0.003776813
8/20/2024 16:54,Filter DP,Main Pump Press,-0.049383762
8/20/2024 16:54,Filter DP,Tank Level,0.051889206
8/20/2024 16:54,Tank Level,Tank Temp,0.031252615
8/20/2024 16:54,Tank Level,Vapor Press,0.005337231
8/20/2024 16:54,Tank Temp,Vapor Press,0.010023104
8/20/2024 16:54,Filter DP,Line Pressure,0.060964944
8/24/2024 0:14,Main Pump Press,Tank Level,-0.001614536
8/24/2024 0:14,Line Pressure,Main Pump Press,0.029261798
8/24/2024 0:14,Line Pressure,Overspeed Press,0.021087518
8/24/2024 0:14,Line Pressure,Vapor Press,0.132306923
8/24/2024 0:14,Line Pressure,Tank Temp,-0.004766303
8/24/2024 0:14,Line Pressure,Tank Level,-0.036151417
8/24/2024 0:14,Main Pump Press,Overspeed Press,-0.016739882
8/24/2024 0:14,Main Pump Press,Vapor Press,0.066882712
8/24/2024 0:14,Main Pump Press,Tank Temp,-0.003789832
8/24/2024 0:14,Overspeed Press,Vapor Press,0.181882869
8/24/2024 0:14,Overspeed Press,Tank Temp,0.003174398
8/24/2024 0:14,Overspeed Press,Tank Level,0.06751318
8/24/2024 0:14,Filter DP,Tank Temp,0.064240887
8/24/2024 0:14,Filter DP,Vapor Press,0.096521546
8/24/2024 0:14,Filter DP,Overspeed Press,0.011877433
8/24/2024 0:14,Filter DP,Main Pump Press,-0.202272974
8/24/2024 0:14,Filter DP,Tank Level,0.056684981
8/24/2024 0:14,Tank Level,Tank Temp,0.035091637
8/24/2024 0:14,Tank Level,Vapor Press,0.013007629
8/24/2024 0:14,Tank Temp,Vapor Press,0.012428134
8/24/2024 0:14,Filter DP,Line Pressure,0.059448864
8/27/2024 8:30,Main Pump Press,Tank Level,0.205294551
8/27/2024 8:30,Line Pressure,Main Pump Press,0.010218543
8/27/2024 8:30,Line Pressure,Overspeed Press,0.00908811
8/27/2024 8:30,Line Pressure,Vapor Press,0.111362021
8/27/2024 8:30,Line Pressure,Tank Temp,-0.001357853
8/27/2024 8:30,Line Pressure,Tank Level,-0.094654667
8/27/2024 8:30,Main Pump Press,Overspeed Press,-0.025084908
8/27/2024 8:30,Main Pump Press,Vapor Press,0.016430081
8/27/2024 8:30,Main Pump Press,Tank Temp,-0.001293686
8/27/2024 8:30,Overspeed Press,Vapor Press,0.043998305
8/27/2024 8:30,Overspeed Press,Tank Temp,-0.014621714
8/27/2024 8:30,Overspeed Press,Tank Level,-0.01861137
8/27/2024 8:30,Filter DP,Tank Temp,0.078139818
8/27/2024 8:30,Filter DP,Vapor Press,0.134742634
8/27/2024 8:30,Filter DP,Overspeed Press,-0.050314947
8/27/2024 8:30,Filter DP,Main Pump Press,-0.09338952
8/27/2024 8:30,Filter DP,Tank Level,0.026645865
8/27/2024 8:30,Tank Level,Tank Temp,0.044829521
8/27/2024 8:30,Tank Level,Vapor Press,-0.034466961
8/27/2024 8:30,Tank Temp,Vapor Press,0.021867796
8/27/2024 8:30,Filter DP,Line Pressure,0.07236339
8/30/2024 17:00,Main Pump Press,Tank Level,-0.000172633
8/30/2024 17:00,Line Pressure,Main Pump Press,0.016440916
8/30/2024 17:00,Line Pressure,Overspeed Press,0.005379506
8/30/2024 17:00,Line Pressure,Vapor Press,0.098507016
8/30/2024 17:00,Line Pressure,Tank Temp,0.003004595
8/30/2024 17:00,Line Pressure,Tank Level,-0.098798037
8/30/2024 17:00,Main Pump Press,Overspeed Press,-0.012995913
8/30/2024 17:00,Main Pump Press,Vapor Press,-0.004471134
8/30/2024 17:00,Main Pump Press,Tank Temp,-0.020249652
8/30/2024 17:00,Overspeed Press,Vapor Press,0.050181005
8/30/2024 17:00,Overspeed Press,Tank Temp,-0.016804143
8/30/2024 17:00,Overspeed Press,Tank Level,-0.007322219
8/30/2024 17:00,Filter DP,Tank Temp,0.070318943
8/30/2024 17:00,Filter DP,Vapor Press,0.157527343
8/30/2024 17:00,Filter DP,Overspeed Press,-0.055162839
8/30/2024 17:00,Filter DP,Main Pump Press,-0.122415307
8/30/2024 17:00,Filter DP,Tank Level,0.004285988
8/30/2024 17:00,Tank Level,Tank Temp,0.00196616
8/30/2024 17:00,Tank Level,Vapor Press,0.003439812
8/30/2024 17:00,Tank Temp,Vapor Press,0.028904848
8/30/2024 17:00,Filter DP,Line Pressure,0.136117637
9/3/2024 0:19,Main Pump Press,Tank Level,0.245078083
9/3/2024 0:19,Line Pressure,Main Pump Press,-0.015781165
9/3/2024 0:19,Line Pressure,Overspeed Press,0.007848206
9/3/2024 0:19,Line Pressure,Vapor Press,0.092834222
9/3/2024 0:19,Line Pressure,Tank Temp,-0.003822332
9/3/2024 0:19,Line Pressure,Tank Level,-0.048306927
9/3/2024 0:19,Main Pump Press,Overspeed Press,-0.00841559
9/3/2024 0:19,Main Pump Press,Vapor Press,0.001540171
9/3/2024 0:19,Main Pump Press,Tank Temp,-0.012526965
9/3/2024 0:19,Overspeed Press,Vapor Press,0.047822796
9/3/2024 0:19,Overspeed Press,Tank Temp,-0.022305901
9/3/2024 0:19,Overspeed Press,Tank Level,0.006228856
9/3/2024 0:19,Filter DP,Tank Temp,0.067469308
9/3/2024 0:19,Filter DP,Vapor Press,0.12293034
9/3/2024 0:19,Filter DP,Overspeed Press,-0.054646293
9/3/2024 0:19,Filter DP,Main Pump Press,-0.08736608
9/3/2024 0:19,Filter DP,Tank Level,-0.025237442
9/3/2024 0:19,Tank Level,Tank Temp,0.038054768
9/3/2024 0:19,Tank Level,Vapor Press,0.023426938
9/3/2024 0:19,Tank Temp,Vapor Press,0.026821598
9/3/2024 0:19,Filter DP,Line Pressure,0.162999587
9/6/2024 8:54,Main Pump Press,Tank Level,0.221161269
9/6/2024 8:54,Line Pressure,Main Pump Press,-0.056121341
9/6/2024 8:54,Line Pressure,Overspeed Press,0.015585056
9/6/2024 8:54,Line Pressure,Vapor Press,0.06810616
9/6/2024 8:54,Line Pressure,Tank Temp,-0.020138048
9/6/2024 8:54,Line Pressure,Tank Level,-0.047532861
9/6/2024 8:54,Main Pump Press,Overspeed Press,-0.060410804
9/6/2024 8:54,Main Pump Press,Vapor Press,0.025726484
9/6/2024 8:54,Main Pump Press,Tank Temp,0.10742887
9/6/2024 8:54,Overspeed Press,Vapor Press,0.008079318
9/6/2024 8:54,Overspeed Press,Tank Temp,-0.019592683
9/6/2024 8:54,Overspeed Press,Tank Level,0.003462139
9/6/2024 8:54,Filter DP,Tank Temp,-0.03551329
9/6/2024 8:54,Filter DP,Vapor Press,0.02560869
9/6/2024 8:54,Filter DP,Overspeed Press,-0.025903282
9/6/2024 8:54,Filter DP,Main Pump Press,-0.233547877
9/6/2024 8:54,Filter DP,Tank Level,-0.035760712
9/6/2024 8:54,Tank Level,Tank Temp,0.034942773
9/6/2024 8:54,Tank Level,Vapor Press,0.023099177
9/6/2024 8:54,Tank Temp,Vapor Press,0.025820189
9/6/2024 8:54,Filter DP,Line Pressure,0.187742447
9/9/2024 16:45,Main Pump Press,Tank Level,0.187801187
9/9/2024 16:45,Line Pressure,Main Pump Press,-0.036865057
9/9/2024 16:45,Line Pressure,Overspeed Press,0.016386753
9/9/2024 16:45,Line Pressure,Vapor Press,0.052012629
9/9/2024 16:45,Line Pressure,Tank Temp,-0.017284545
9/9/2024 16:45,Line Pressure,Tank Level,-0.045937148
9/9/2024 16:45,Main Pump Press,Overspeed Press,-0.026711868
9/9/2024 16:45,Main Pump Press,Vapor Press,0.049877323
9/9/2024 16:45,Main Pump Press,Tank Temp,0.184337089
9/9/2024 16:45,Overspeed Press,Vapor Press,-0.002516076
9/9/2024 16:45,Overspeed Press,Tank Temp,-0.013858974
9/9/2024 16:45,Overspeed Press,Tank Level,0.005683833
9/9/2024 16:45,Filter DP,Tank Temp,-0.028815399
9/9/2024 16:45,Filter DP,Vapor Press,0.07474449
9/9/2024 16:45,Filter DP,Overspeed Press,-0.015668824
9/9/2024 16:45,Filter DP,Main Pump Press,-0.025287208
9/9/2024 16:45,Filter DP,Tank Level,-0.030164407
9/9/2024 16:45,Tank Level,Tank Temp,0.042402227
9/9/2024 16:45,Tank Level,Vapor Press,0.030268214
9/9/2024 16:45,Tank Temp,Vapor Press,0.02736471
9/9/2024 16:45,Filter DP,Line Pressure,0.187266291
9/13/2024 0:13,Overspeed Press,Vapor Press,0.000960411
9/13/2024 0:13,Line Pressure,Overspeed Press,0.015199742
9/13/2024 0:13,Line Pressure,Vapor Press,0.04021335
9/13/2024 0:13,Line Pressure,Tank Temp,-0.010366302
9/13/2024 0:13,Line Pressure,Tank Level,-0.042617749
9/13/2024 0:13,Main Pump Press,Overspeed Press,-0.026405059
9/13/2024 0:13,Main Pump Press,Vapor Press,0.022317623
9/13/2024 0:13,Main Pump Press,Tank Temp,0.155742165
9/13/2024 0:13,Main Pump Press,Tank Level,0.158293735
9/13/2024 0:13,Overspeed Press,Tank Temp,-0.013855079
9/13/2024 0:13,Line Pressure,Main Pump Press,-0.036090294
9/13/2024 0:13,Tank Temp,Vapor Press,0.030037052
9/13/2024 0:13,Filter DP,Tank Level,-0.018927143
9/13/2024 0:13,Filter DP,Tank Temp,-0.028035304
9/13/2024 0:13,Filter DP,Vapor Press,0.092742955
9/13/2024 0:13,Filter DP,Overspeed Press,-0.023531807
9/13/2024 0:13,Overspeed Press,Tank Level,0.008892205
9/13/2024 0:13,Filter DP,Line Pressure,0.159436062
9/13/2024 0:13,Tank Level,Tank Temp,0.041505261
9/13/2024 0:13,Tank Level,Vapor Press,0.030574996
9/13/2024 0:13,Filter DP,Main Pump Press,0.075389877
9/16/2024 8:23,Main Pump Press,Tank Level,0.149698165
9/16/2024 8:23,Line Pressure,Main Pump Press,-0.05854925
9/16/2024 8:23,Line Pressure,Overspeed Press,0.009678806
9/16/2024 8:23,Line Pressure,Vapor Press,0.034291603
9/16/2024 8:23,Line Pressure,Tank Temp,-0.020469932
9/16/2024 8:23,Line Pressure,Tank Level,-0.042433427
9/16/2024 8:23,Main Pump Press,Overspeed Press,-0.0098398
9/16/2024 8:23,Main Pump Press,Vapor Press,0.029670172
9/16/2024 8:23,Main Pump Press,Tank Temp,0.189688095
9/16/2024 8:23,Overspeed Press,Vapor Press,-0.000337792
9/16/2024 8:23,Overspeed Press,Tank Temp,-0.006334838
9/16/2024 8:23,Overspeed Press,Tank Level,0.010002404
9/16/2024 8:23,Filter DP,Tank Temp,0.004328348
9/16/2024 8:23,Filter DP,Vapor Press,0.097927311
9/16/2024 8:23,Filter DP,Overspeed Press,-0.019390896
9/16/2024 8:23,Filter DP,Main Pump Press,0.120989696
9/16/2024 8:23,Filter DP,Tank Level,-0.021977335
9/16/2024 8:23,Tank Level,Tank Temp,0.043432852
9/16/2024 8:23,Tank Level,Vapor Press,0.029107108
9/16/2024 8:23,Tank Temp,Vapor Press,0.034938567
9/16/2024 8:23,Filter DP,Line Pressure,0.152502603
9/19/2024 17:24,Main Pump Press,Tank Level,0.170381139
9/19/2024 17:24,Line Pressure,Main Pump Press,-0.055870415
9/19/2024 17:24,Line Pressure,Overspeed Press,0.008523519
9/19/2024 17:24,Line Pressure,Vapor Press,0.034544243
9/19/2024 17:24,Line Pressure,Tank Temp,-0.019337562
9/19/2024 17:24,Line Pressure,Tank Level,-0.035772773
9/19/2024 17:24,Main Pump Press,Overspeed Press,-0.009477656
9/19/2024 17:24,Main Pump Press,Vapor Press,0.020486069
9/19/2024 17:24,Main Pump Press,Tank Temp,0.18014158
9/19/2024 17:24,Overspeed Press,Vapor Press,0.006926298
9/19/2024 17:24,Overspeed Press,Tank Temp,-0.005504122
9/19/2024 17:24,Overspeed Press,Tank Level,-0.008000239
9/19/2024 17:24,Filter DP,Tank Temp,0.022893042
9/19/2024 17:24,Filter DP,Vapor Press,0.115738855
9/19/2024 17:24,Filter DP,Overspeed Press,-0.021266597
9/19/2024 17:24,Filter DP,Main Pump Press,0.138684861
9/19/2024 17:24,Filter DP,Tank Level,0.023688363
9/19/2024 17:24,Tank Level,Tank Temp,0.02745891
9/19/2024 17:24,Tank Level,Vapor Press,0.023997228
9/19/2024 17:24,Tank Temp,Vapor Press,0.030438603
9/19/2024 17:24,Filter DP,Line Pressure,0.144319312
9/23/2024 0:18,Main Pump Press,Tank Level,0.16587011
9/23/2024 0:18,Line Pressure,Main Pump Press,-0.054705486
9/23/2024 0:18,Line Pressure,Overspeed Press,0.00297435
9/23/2024 0:18,Line Pressure,Vapor Press,0.03478719
9/23/2024 0:18,Line Pressure,Tank Temp,-0.01999643
9/23/2024 0:18,Line Pressure,Tank Level,-0.033105118
9/23/2024 0:18,Main Pump Press,Overspeed Press,-0.006298176
9/23/2024 0:18,Main Pump Press,Vapor Press,0.01597386
9/23/2024 0:18,Main Pump Press,Tank Temp,0.182997146
9/23/2024 0:18,Overspeed Press,Vapor Press,0.003338579
9/23/2024 0:18,Overspeed Press,Tank Temp,-0.004113607
9/23/2024 0:18,Overspeed Press,Tank Level,-0.009406745
9/23/2024 0:18,Filter DP,Tank Temp,0.031281324
9/23/2024 0:18,Filter DP,Vapor Press,0.145209057
9/23/2024 0:18,Filter DP,Overspeed Press,-0.015186652
9/23/2024 0:18,Filter DP,Main Pump Press,0.148583195
9/23/2024 0:18,Filter DP,Tank Level,0.028886586
9/23/2024 0:18,Tank Level,Tank Temp,0.024914346
9/23/2024 0:18,Tank Level,Vapor Press,0.021205817
9/23/2024 0:18,Tank Temp,Vapor Press,0.025943384
9/23/2024 0:18,Filter DP,Line Pressure,0.134363671
9/26/2024 8:37,Main Pump Press,Tank Level,0.159498511
9/26/2024 8:37,Line Pressure,Main Pump Press,-0.048626882
9/26/2024 8:37,Line Pressure,Overspeed Press,-0.001538737
9/26/2024 8:37,Line Pressure,Vapor Press,0.020652768
9/26/2024 8:37,Line Pressure,Tank Temp,-0.018400607
9/26/2024 8:37,Line Pressure,Tank Level,-0.031870209
9/26/2024 8:37,Main Pump Press,Overspeed Press,-0.002111898
9/26/2024 8:37,Main Pump Press,Vapor Press,-0.024895995
9/26/2024 8:37,Main Pump Press,Tank Temp,0.172898803
9/26/2024 8:37,Overspeed Press,Vapor Press,0.002204284
9/26/2024 8:37,Overspeed Press,Tank Temp,-0.002630143
9/26/2024 8:37,Overspeed Press,Tank Level,-0.009082446
9/26/2024 8:37,Filter DP,Tank Temp,0.026707816
9/26/2024 8:37,Filter DP,Vapor Press,0.054896113
9/26/2024 8:37,Filter DP,Overspeed Press,-0.027840098
9/26/2024 8:37,Filter DP,Main Pump Press,0.140283285
9/26/2024 8:37,Filter DP,Tank Level,0.025888639
9/26/2024 8:37,Tank Level,Tank Temp,0.024707589
9/26/2024 8:37,Tank Level,Vapor Press,0.018184078
9/26/2024 8:37,Tank Temp,Vapor Press,0.028950242
9/26/2024 8:37,Filter DP,Line Pressure,0.148582434
9/29/2024 17:03,Main Pump Press,Tank Level,0.152842341
9/29/2024 17:03,Line Pressure,Main Pump Press,-0.042346638
9/29/2024 17:03,Line Pressure,Overspeed Press,-0.008166876
9/29/2024 17:03,Line Pressure,Vapor Press,0.035518947
9/29/2024 17:03,Line Pressure,Tank Temp,-0.011899356
9/29/2024 17:03,Line Pressure,Tank Level,-0.028060776
9/29/2024 17:03,Main Pump Press,Overspeed Press,-0.002709933
9/29/2024 17:03,Main Pump Press,Vapor Press,-0.054081617
9/29/2024 17:03,Main Pump Press,Tank Temp,0.160545879
9/29/2024 17:03,Overspeed Press,Vapor Press,0.007140513
9/29/2024 17:03,Overspeed Press,Tank Temp,-0.005495247
9/29/2024 17:03,Overspeed Press,Tank Level,-0.008327795
9/29/2024 17:03,Filter DP,Tank Temp,0.025019811
9/29/2024 17:03,Filter DP,Vapor Press,0.026049972
9/29/2024 17:03,Filter DP,Overspeed Press,-0.025226215
9/29/2024 17:03,Filter DP,Main Pump Press,0.156116764
